,tweets,ano
28,"Não sei pq vcs n gostam do ensino médio, sim, tem as partes ruins (pessoas q vc n gosta, bully) mas, depois que acaba é como q se vc fosse obrigado a se tornar adulto, responsabilidades, faculdade, trabalho, ajudar em casa, etc... E.M É FICHINHA e só sdds",2017
29,Sem talento não rola trabalho !!,2017
30,"A No Bully resolve cerca de 90% dos casos de bullying nas escolas em que está presente, através dos métodos de trabalho. Não estás já farto que este ainda seja um problema na nossa sociedade? Sê parte da solução! #NoBullyYesLove",2017
31,Falei que não ia baixar jogo no notebook que a finalidade dele era só pra trabalho.... e cá estou baixando Bully,2017
32,"Os bullies podem prejudicar e comprometer um local de trabalho, mas você pode aprender a lidar com eles. https://www.getabstract.com/summary/31563?dfs=wdnmrffqasgiuvpndhhqgkuhxpuctw&rf=MWYEFQIRVC",2017
33,"A mãe, 100% estressada, precisa faltar no trabalho pra ir até a escola porque o filho levou um empurrão do bully que ninguém suporta na sala",2017
34,eu sofro bullying fazem 9 anos (contando com o trabalho) e eu nunca se quer fiz um ai com os bullies no máximo chamei um de lixo mas só isso,2017
35,MEU TRABALHO TÁ LÁ! TÃO LINDO AQUELE CARTAZ DO BULLY! QUERO ELE DE VOLTA!,2017
36,Não existe Vitória sem trabalho !,2017
37,"a parada que mais gosto no meu trabalho é que os meninos fecham muito, um gastando o outro sem parar, sem viadagem de bully, melhor coisa",2017
38,Que vontade de largar esses trabalho e ir platinar meu Bully,2017
39,Aulas de pt vão render pó bully fazer o seu trabalho adorotxi fofi,2017
40,"não estás a fazer o teu trabalho correctamente, um bully nunca abandona uma profissão",2017
41,Como vou fazer o trabalho do curso,2017
42,boa noite pra quem teve um surto no trabalho e agora tem um outro novo apelido pelos bullies QUE AMOR,2017
43,eu tenho uns poucos pelos tipo bem poucos e ninguém nunca se incomodou com isso até vir esses bullies do trabalho LEAVE ME ALONE PIRRA,2017
44,""" As ofensas são virtual mas as consequências são reais"". (trazendo aqui pra vocês o meu trabalho, espero que vejam como o bully é desumano)",2017
45,"isso que eu faço no meu trabalho, bully",2017
46,"já não basta o trabalho, ainda meu pai me trata assim como os bullies o termo que ele falou foi igualzinho, ai que legal",2017
47,bully no trabalho disse isso,2017
48,tas a fazer o trabalho todo por mim... és tipo um self bully,2017
49,Epa! Eu era a pessoa de quem os bullies tinham medo! Hahaha mas p expor o trabalho acho q o insta é melhor mesmo,2017
50,"Não só Bully, GTA 3, GTA San Andreas, fora as produtoras menores qnd sofrem proibição e n ganham dinheiro com o trabalho",2017
51,"Carai Shazam .. vou gravar essa porra quando chegar do trabalho, Bully é uma dlç :3",2017
52,amanhã tenho trabalho e eu comecei a chorar por medo dos bullies COMO PODE,2017
53,To aqui fazendo um trabalho sobre bully e procurando alguma música pra colocar um trecho. Pensei em The Nobodies mas acho que é muito pesado,2017
54,Só trabalho com pprt,2017
55,É do Crossfit. Qualquer dia mete-se com o gajo errado e acabam o trabalho que a natureza começou de lhe amaçarem a cara. Detesto bullies.,2017
56,"As coisas que uso só é sucesso na internet e role, na vida real e no trabalho sofro bully",2017
57,Mano eu tava dormindo Agr tenho q terminar o trabalho do bully affz,2017
58,"Eles fazem um trabalho bem feito né?! Bully foi muito epico, seria muito bom eles investir nisso",2017
59,Trabalho no circo ?,2017
60,To enviando o Bully agora.. aff... maior agonia esse vegas.. uma vez ou outra ele me da esse trabalho,2017
61,Como fazer o download do jogo Android BULLY Apk + Obb 100% Trabalho [HINDI] 5stargamer.com/como-fazer-o-…,2017
62,Vc viu q ele tem processo nas costas por danos morais por ter exposto fotos de uma ex-colega de trabalho? Ele É um bully,2017
63,Vídeo especial do Bully saindo daqui a pouco.. Deu um mega trabalho pra produzir rsrs.. espero que gostem,2017
64,Acordei cedo pra fazer o trabalho logo,2017
65,Vem piranha brota na base do Bully que tu vai ver que o trabalho tá lindo,2017
66,"Qem n jogou Bully na play 2 pode entrar na minha conta EvermiguelXV@gmail.com Pw: Lovelyboy9596 Dá-te unfollow, n me vou dar ao trabalho",2017
67,"é legal ver como eyeshield faz um trabalho de humanização de um trio de bullies que, inicialmente, pareciam ser só fundamentalmente ruins",2017
68,"Porra eu, th, rafa, Bully entramos na mente da vitoria hj, no trabalho de artes tive q dizer q ela era bafuda mas ao menos tempo nao dizendo",2017
69,"⚡ Justiça do Trabalho 'nem deveria existir', diz presidente da Câmara https://nitter.perennialte.ch/i/moments/839652365049479172",2017
70,"Meu dia nas férias universitárias: Acordo, trabalho, academia, LOL, DotA, Bruxão 3, Bully, dormir",2017
71,"já passei na lojinha, comprei Bully p jogar, saindo aqui do trabalho já vou babando p casa!!",2017
72,sofrendo bully no trabalho por usar winamp skin clássica,2017
73,Minha ficha ainda não caiu que acabei meus estudos e tenho que arranjar um trabalho!,2018
74,A Rita Pereira facilitou muito o trabalho dos futuros bullies do seu filho,2018
75,"Ah, um ou outro já apareceu aqui por causa de uns textos meus no trabalho e canal hahahaha já fui acusado de ser comprado por sony, microsoft, ninetndo, o que for, cada dia é uma ofensa. Aprendi na quinta série que bully e troll é só rir e debochar deles de volta e já era <3",2018
76,"Olha quem veio passear hoje no trabalho  da mamãe - meu amor spockbulldog , meu filhotão. ❤💗 . . #petsofinstagram #englishbulldog #bullies #meuamor #savassi #bh #belohorizonte #mg em… https://www.instagram.com/p/Bri4a9fltgK/?utm_source=ig_twitter_share&igshid=1vm00r4bonfk6",2018
77,Primeira vez hoje Que não Sofro Bully no Trabalho,2018
78,"Lá pela terceira série eu tinha uma coleguinha meio bully, teve um dia q ela ajudou mt em um trabalho em grupo mas as outras meninas q eram mais bully ainda me fizeram dizer pra prof q ela não fez nada, de vez em quando ainda me lembro e me sinto mal :T",2018
79,meu irmão viajou e levou o video game que tristeza eu só queria fumar maconha e jogar bully mas to aqui penando pra fazer um trabalho que eu tenho certeza que vai sair ó: uma bosta,2018
80,"Cara aquele grupo é um inferno. Cheio de mulher mimada que é exatamente isso q vc descreveu, bully q apela pra sororidade. Teve gente q saiu me queimando até pra contato de trabalho por conta da moderação do grupo ou por não gostar de alguém de lá e me odiar por associação hahaha",2018
81,"Hoje uma das chefes de turno na contagem de caixa disse que se houvesse algum bully among them para lhe dizer e depois disse; “Quando entrei era como tu, na minha a fazer o meu trabalho e depois uns anos tornei-me chefe, não preciso de dizer mais nada? Opa há melhor motivação?",2018
82,"vocês que criticam o trabalho do @GFRDBR saibam que as pessoas que gerenciam a fanbase, doam seu tempo, amor e atencao pra trazer e fazer o melhor pra voces, essa fanbase não merece nenhum ódio gratuito que recebe, forças ícones  be buddies not bullies ❤💙💚💛🧡💜",2018
83,Já nem me devia dar ao trabalho de vos falar quando me preocupo com a vossa saúde :( Why you bully me?,2018
84,Os caras apresentando trabalho e eu jogando Bully no celular,2018
85,Esse trabalho sobre o bully é até interessante,2018
86,Eu preciso ter ideia para fazer um trabalho sobre Bully,2018
87,Baixando Bully pra jogar no celular ciente de q terei exatos 10 min de bateria assim q abrir o jogo. Vo ter q levar minha extensão hj pro trabalho pra ter condição de jogar na janta apple eu te odeio mentira te amo me patrocina,2018
88,Mais uma Vez  Sofri bully no Trabalho Por ser bonito...  Até quando isso pai !,2018
89,"Sou 157, trabalho pro chefe 🎶",2018
90,"Rejeições de garotas/garotos, sofrer Bully e abuso, assistir Filmes e Novelas, outras pessoas que acabam te influenciando, conversas com grupinhos de amigos LGBT, da escola/faculdade/trabalho, entrar em alguns sites da internet, redes sociais, pode ser qualquer situação.",2018
91,"nao devia usa nome de politicos em ruas isso sempre ficar com piadas , é bully na escolas é no trabalho . tipo voçe morar Rodoviaria. Dep. Roberto Rollemberg . eu nao morou lá mais eu passou as ver .",2018
92,É simplesmente surreal o trabalho da Rockstar. Isso aqui é outro nível. Como eu queria um Bully novamente...,2018
93,"Hoje teve um trabalho na escola sobre bully na escola, e eu apresentei todo mundo ao @CVVoficial, e disse sobre a importancia do mês de setembro, por causa do #SetembroAmarelo e tals, e foi algo muito bom pra mim, me sentir bem ao tentar ajudar alguém, mesmo com apenas palavras.",2018
94,"Sou 157, trabalho pro chefe 🎶",2018
95,ESCOLA ESCOLA ESCOLA ESCOLA ESCOLA TRABALHO CÂNCER ESTRUPO BULLY BULLY KKKK GADO +++ 😂😂😂👌......😢😩,2018
96,"Eu n to tentando mudar o pensamento, até porque ele é bully e o comportamento dele pode ser um gatilho p mt gente, é só que o Bakugou é um personagem interessante e bem construído apesar de ser cuzão e a galera joga o trabalho do Horikoshi no bueiro na hora de dar hate",2018
97,meninas q estão no trabalho mas só queriam estar em casa jogando bully,2018
98,no meu trabalho descobri que tem os nerd bully e os nerd nerd,2018
99,Mano o bully$chool foi o trabalho mais manero do ano,2018
100,"Mais uma vez Sofri bully no Trabalho, por ser Bonito",2018
101,"If dinheiro igual bost pelo menos reiniciasse a vida trazendo todos os meus pertences, indenizando me por 40 anos de golpes de Estado e espioes da juventude e indenizacoes por trabalho e escolar, daria pra começar uma conversa mas só o que fazer é bully cibernético e show off",2018
102,eu devia tá fazendo um trabalho sobre o bully mas tó aqui,2018
103,Qualidade demais os bully do bahiabestbully ! Difícil é escolher um pra levar! Parabéns pelo trabalho irmão fabriciossouza_ #bully #americanbully #dog em Lauro de Freitas https://www.instagram.com/p/BmRmcwNAbxm/?utm_source=ig_twitter_share&igshid=16yx71k77mti0,2018
104,"""A idéia de dar aos professores universitários estabilidade no trabalho é que isso deixaria-os livres para dizer o que pensam. Mas seria difícil apontar outra ocupação com um histórico mais covarde que tem se dobrado aos bullies dos campus desde a década de 1960"" #Ciência #Brasil",2018
105,"R: No episódio ""In the Blood"", Blake revela na ceremônia de Dia de Los Muertos na casa de Garcia que perdeu sua mãe, a maior incentivadora de seu amor pelas palavras. Já em ""Bully"" descobrimos que o irmão mais velho de Blake também morreu em decorrência de seu trabalho como 👮",2018
106,Amanha cedo eu trabalho e to vendo stream do Yoda jogando Bully Definitivamente eu to perdendo o controle do meu tempo,2018
107,"yoda, teu trampo ta nice, e essa integração com stremmers menores tá mt bom, pq da oportunidade dos caras mostrarem o trabalho deles, que é muito bom tbm, to curtindo d+, só o chat deixar de ser 4head, e vai ser loco tu stremmar um Bully",2018
108,"Está tendo um curso de formação de condutores de cães de patrulha aqui no trabalho por esses dias. Neste plantão notei que chegou um American Bully XL lindão, de um dos alunos. O cuidados com os cães estavam por conta deled, então fui fazer minhas obrigações.",2018
109,American Bully da trabalho dms,2018
110,"""buly"". Não podes ser uma bully se nem o teu trabalho fazes decentemente. Eu consigo usar a tua própria tentativa de bullying contra ti xD",2018
111,"Logo depois esbarro com a galera do @thenerdcity (chequem o trabalho. É A+) e o broder elogia meu vídeo do Bully Hunters e explica por que ele acha que ficou tão popular. Ele é bem analítico, a pegada do canal dele é justamente esse tipo de análise.   Mano. Minha cabeça explodiu",2018
112,O cara do @thenerdcity chegou em mim e falou que curtiu meu vídeo do Bully Hunters  Ver de carne e osso um cara q eu admiro TANTO e ele n apenas saber quem eu sou mas TB conhecer meu trabalho = morri,2018
113,"Meu grupo e muito rlk, apresentando o trabalho da feira de ciências.",2018
114,"eu obriguei a daniele a colocar meu nome no trabalho dela, olha a bully em ação",2018
115,Tbm sofro de ansiedade. Mas sinceramente acho q se funcionários q trabalham em instituições de ensino verem essa série mais como alerta podem realmente tomar uma atitude diante de uma situação de bully no trabalho entre alunos... Ao invés de dar as costas.,2018
116,"Nos que bota o 706 pa ritmar, terrao chega do trabalho pra zaralhar, os tá fumadao e ele querendo pa rimar, chedrusso se destaca e eu levo maconha pa fumar leuzin não fica de fora e leva as mina pa nos transa",2018
117,Estou sofrendo bully no trabalho só pq esqueci o que fui fazer no mercado e fiquei perdido la por um tempo.,2018
118,"Meu irmão tem 6 anos e é muito terrorista jogando GTA e Bully, certamente ele vai dar trabalho, mais do que ja da kkkk",2018
119,"Eu sempre almoço no Bully agora eu passei na frente pra poder ir pro trabalho aí o gerente me gritou e falou ""acorda, que vontade é essa de trabalho, acho que seu colchão veio atrás de você"" ahhahahahaha tô rindo muito, minha cara tá entregando tanto assim",2018
120,"@benjaminback adoro o programa de vcs, não vejo, mas escuto na hora do trabalho e tento segurar a risada. E a melhor parte do programa é o bully que vcs fazem no Cassino. #fsradiobrasil",2018
121,"Drake Monster_American Bully - @canilrastabulls. Por mais duro que seja o trabalho, fazer oque ama muda tudo de figura! Hoje posso me considerar um criador de cães, que ainda tenho muito que aprender que poucos... https://www.facebook.com/leandrocouto77/posts/1744339495626753",2018
122,"eu vi um stand up do chris rock a um tempo atras e ele diz exatamente isso ""os bullies fazem metade do trabalho, 50% professor, 50% bulli""",2018
123,"nunca fui nem dee longe o bully da escola, porém tô virando um no trabalho",2018
124,"Ei @BRKsEDU, hoje é meu aniversário e eu ficaria muito feliz se pudesse me desejar os parabéns, saiba que eu sou um grande fã do seu trabalho e te acompanho desde os tempos de Bully, haha. ❤️",2018
125,Parabéns Geórgia Rodrigues de Souza pelo trabalho sério que você faz com a raça American Bully! E a lindinha da Prada que arrebentou na pista! #BullyTopTeam #Prada #ABKC #ABKCSHOWBR 👏👏👏👏👏👏👏 https://www.facebook.com/georgemendoncas/posts/10156209650918610,2018
126,"Uma coisa que o Chris Rock falou no standup mais recente que ele tem no Netflix, os bullies do colégio são um treinamento para te preparar para a vida adulta, lroque você vai ter um chefe, um colega de trabalho, um vizinho que vai ser tão babaca quanto. As vezes mais!",2018
127,"Fui perceber a existência destes demônios brasileiros quando percebi muitos deles tentando clamar a vida alheia, por bully, music constante e que canta o anus masculino, paranoia das drogas, bullying na escola, trabalho e por vizinhos tentando destruir todas as atmosferas",2018
128,"A rede Globo ajudou para o fracasso de cada Brasileira e a razão a qual sofri bully na escola e fui boicotado em todo trabalho que consegui foi para este propósito, prisão domiciliar, eu não conhecia a existencia de cada demônio desses de BH, né duas baleias parasitas fantasmas?",2018
129,"É um bully. Não merece respeito. Sim, o trabalho é bom e eu até gosto mas não compensa a falta de espinha dorsal. Confunde futebol com integridade (lol, não sabe o que é integridade sequer).",2018
130,Sora virou bully agora o Mike tem q atirar ser bullinado até no trabalho coitado,2018
131,Começo de um novo trabalho #youtube #youtuber #adripixel #bully #setup https://www.instagram.com/p/BelPiVflWBz/,2018
132,"Alison Parker (refém) Ela é gringa ela  A ovelinha rs Shippei ela com dois dos assaltantes  ""Eu sou fodona"" Típica garota branca,magra e de olhos verdes mas que sofre bully na escola  Ela é muito abusada e sabe atirar bem Essa deu trabalho pros assaltantes Não manda nude Rica",2018
133,"Quando o bully ""pede"" para você colocar o nome dele no trabalho.",2018
